"PIM.ID","EAN","External.Title","Short.description","Long.description","brand","tl_item.ASSETS.0","Articlenumber","modeljaar","consumentenadviesprijs","Model.Number","framemateriaal","Type.frame.DST"
300450,8713568336918,"PICK-UP CLASS H57 R3 BLACK MAT","Deze stoere Pick-Up Classic met 3 versnellingen en  terugtraprem is voorzien van een voor- en achterdrager.
","Deze stoere Pick-Up Classic met remnaaf is voorzien van een voor- en achterdrager en 3 versnellingen. Het stalen frame is solide en robuust. De voordrager is geschikt voor een krat of bak zodat je extra spullen makkelijk meeneemt.","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500581/07500581_4390b88849.jpg","07500581        ",2019,"€ 529,00","SPAPCBH","Staal","Male"
300451,8713568336925,"PICK-UP CLASS H61 R3 BLACK MAT","Deze stoere Pick-Up Classic met 3 versnellingen en  terugtraprem is voorzien van een voor- en achterdrager.
","Deze stoere Pick-Up Classic met remnaaf is voorzien van een voor- en achterdrager en 3 versnellingen. Het stalen frame is solide en robuust. De voordrager is geschikt voor een krat of bak zodat je extra spullen makkelijk meeneemt.","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500581/07500581_4390b88849.jpg","07500582        ",2019,"€ 529,00","SPAPCBH","Staal","Male"
300452,8713568342773,"PICK-UP CLASS H65 R3 BLACK MAT","Deze stoere Pick-Up Classic met 3 versnellingen en  terugtraprem is voorzien van een voor- en achterdrager.
","Deze stoere Pick-Up Classic met remnaaf is voorzien van een voor- en achterdrager en 3 versnellingen. Het stalen frame is solide en robuust. De voordrager is geschikt voor een krat of bak zodat je extra spullen makkelijk meeneemt.","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500581/07500581_4390b88849.jpg","07500583        ",2019,"€ 529,00","SPAPCBH","Staal","Male"
300462,8713568342698,"PICK-UP CLASS H49 RN BLACK MAT","Deze stoere Pick-Up Classic met terugtraprem is voorzien van een voor- en achterdrager.
","Deze stoere Pick-Up Classic met remnaaf is voorzien van een voor- en achterdrager. Het stalen frame is solide en robuust. De voordrager is geschikt voor een krat of bak zodat je extra spullen makkelijk meeneemt.","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500568/07500568_40af3c37e6.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500568/07500568_01_f0350e08a3.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500568/07500568_02_9ee235242d.jpg","07500566        ",2019,"€ 469,00","SPAPCH","Staal","Male"
300463,8713568336963,"PICK-UP CLASS H53 RN BLACK MAT","Deze stoere Pick-Up Classic met terugtraprem is voorzien van een voor- en achterdrager.
","Deze stoere Pick-Up Classic met remnaaf is voorzien van een voor- en achterdrager. Het stalen frame is solide en robuust. De voordrager is geschikt voor een krat of bak zodat je extra spullen makkelijk meeneemt.","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500568/07500568_40af3c37e6.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500568/07500568_01_f0350e08a3.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500568/07500568_02_9ee235242d.jpg","07500567        ",2019,"€ 469,00","SPAPCH","Staal","Male"
300464,8713568336970,"PICK-UP CLASS H57 RN BLACK MAT","Deze stoere Pick-Up Classic met terugtraprem is voorzien van een voor- en achterdrager.
","Deze stoere Pick-Up Classic met remnaaf is voorzien van een voor- en achterdrager. Het stalen frame is solide en robuust. De voordrager is geschikt voor een krat of bak zodat je extra spullen makkelijk meeneemt.","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500568/07500568_40af3c37e6.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500568/07500568_01_f0350e08a3.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500568/07500568_02_9ee235242d.jpg","07500568        ",2019,"€ 469,00","SPAPCH","Staal","Male"
300465,8713568337106,"PICK-UP CLASS H61 RN BLACK MAT","Deze stoere Pick-Up Classic met terugtraprem is voorzien van een voor- en achterdrager.
","Deze stoere Pick-Up Classic met remnaaf is voorzien van een voor- en achterdrager. Het stalen frame is solide en robuust. De voordrager is geschikt voor een krat of bak zodat je extra spullen makkelijk meeneemt.","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500568/07500568_40af3c37e6.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500568/07500568_01_f0350e08a3.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500568/07500568_02_9ee235242d.jpg","07500569        ",2019,"€ 469,00","SPAPCH","Staal","Male"
300466,8713568342704,"PICK-UP CLASS H65 RN BLACK MAT","Deze stoere Pick-Up Classic met terugtraprem is voorzien van een voor- en achterdrager.
","Deze stoere Pick-Up Classic met remnaaf is voorzien van een voor- en achterdrager. Het stalen frame is solide en robuust. De voordrager is geschikt voor een krat of bak zodat je extra spullen makkelijk meeneemt.","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500568/07500568_40af3c37e6.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500568/07500568_01_f0350e08a3.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500568/07500568_02_9ee235242d.jpg","07500570        ",2019,"€ 469,00","SPAPCH","Staal","Male"
300480,8713568343480,"PICK-UP DELUXE DN7 49 ZWART MAT","Deze stoere Pick-Up Deluxe is voorzien van 7 versnellingen,  rollerbrakes en voordrager.
","De Sparta Pick-up is al jaren dé transportfiets. Het aluminiumframe is robuust en stabiel, maar blijft erg licht. Op de voor- en achterdrager kan je alles kwijt van sporttas tot een krat of bak. ","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500294/07500294_4a1b038bb7.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500294/07500294_01_fb0325805c.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500294/07500294_02_4ffb5f81f0.jpg","07500293        ",2019,"€ 699,00","SPAPDX7","Aluminium","Female"
300481,8713568343497,"PICK-UP DELUXE DN7 53 ZWART MAT","Deze stoere Pick-Up Deluxe is voorzien van 7 versnellingen,  rollerbrakes en voordrager.
","De Sparta Pick-up is al jaren dé transportfiets. Het aluminiumframe is robuust en stabiel, maar blijft erg licht. Op de voor- en achterdrager kan je alles kwijt van sporttas tot een krat of bak. ","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500294/07500294_4a1b038bb7.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500294/07500294_01_fb0325805c.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500294/07500294_02_4ffb5f81f0.jpg","07500294        ",2019,"€ 699,00","SPAPDX7","Aluminium","Female"
300482,8713568343510,"PICK-UP DELUXE DN7 57 ZWART MAT","Deze stoere Pick-Up Deluxe is voorzien van 7 versnellingen,  rollerbrakes en voordrager.
","De Sparta Pick-up is al jaren dé transportfiets. Het aluminiumframe is robuust en stabiel, maar blijft erg licht. Op de voor- en achterdrager kan je alles kwijt van sporttas tot een krat of bak. ","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500294/07500294_4a1b038bb7.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500294/07500294_01_fb0325805c.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500294/07500294_02_4ffb5f81f0.jpg","07500295        ",2019,"€ 699,00","SPAPDX7","Aluminium","Female"
300483,8713568343527,"PICK-UP DELUXE DN7 61 ZWART MAT","Deze stoere Pick-Up Deluxe is voorzien van 7 versnellingen,  rollerbrakes en voordrager.
","De Sparta Pick-up is al jaren dé transportfiets. Het aluminiumframe is robuust en stabiel, maar blijft erg licht. Op de voor- en achterdrager kan je alles kwijt van sporttas tot een krat of bak. ","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500294/07500294_4a1b038bb7.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500294/07500294_01_fb0325805c.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500294/07500294_02_4ffb5f81f0.jpg","07500296        ",2019,"€ 699,00","SPAPDX7","Aluminium","Female"
300488,8713568343534,"PICK-UP DELUXE HN7 49 ZWART MAT","Deze stoere Pick-Up Deluxe is voorzien van 7 versnellingen,  rollerbrakes en voordrager.
","De Sparta Pick-up is al jaren dé transportfiets. Het aluminiumframe is robuust en stabiel, maar blijft erg licht. Op de voor- en achterdrager kan je alles kwijt van sporttas tot een krat of bak. ","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500299/07500299_3bc59a07b4.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500299/07500299_01_65ffdb6bac.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500299/07500299_02_b2d99c1b06.jpg","07500297        ",2019,"€ 699,00","SPAPDX7H","Aluminium","Male"
300489,8713568343541,"PICK-UP DELUXE HN7 53 ZWART MAT","Deze stoere Pick-Up Deluxe is voorzien van 7 versnellingen,  rollerbrakes en voordrager.
","De Sparta Pick-up is al jaren dé transportfiets. Het aluminiumframe is robuust en stabiel, maar blijft erg licht. Op de voor- en achterdrager kan je alles kwijt van sporttas tot een krat of bak. ","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500299/07500299_3bc59a07b4.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500299/07500299_01_65ffdb6bac.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500299/07500299_02_b2d99c1b06.jpg","07500298        ",2019,"€ 699,00","SPAPDX7H","Aluminium","Male"
300490,8713568343558,"PICK-UP DELUXE HN7 57 ZWART MAT","Deze stoere Pick-Up Deluxe is voorzien van 7 versnellingen,  rollerbrakes en voordrager.
","De Sparta Pick-up is al jaren dé transportfiets. Het aluminiumframe is robuust en stabiel, maar blijft erg licht. Op de voor- en achterdrager kan je alles kwijt van sporttas tot een krat of bak. ","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500299/07500299_3bc59a07b4.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500299/07500299_01_65ffdb6bac.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500299/07500299_02_b2d99c1b06.jpg","07500299        ",2019,"€ 699,00","SPAPDX7H","Aluminium","Male"
300491,8713568343565,"PICK-UP DELUXE HN7 61 ZWART MAT","Deze stoere Pick-Up Deluxe is voorzien van 7 versnellingen,  rollerbrakes en voordrager.
","De Sparta Pick-up is al jaren dé transportfiets. Het aluminiumframe is robuust en stabiel, maar blijft erg licht. Op de voor- en achterdrager kan je alles kwijt van sporttas tot een krat of bak. ","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500299/07500299_3bc59a07b4.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500299/07500299_01_65ffdb6bac.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500299/07500299_02_b2d99c1b06.jpg","07500300        ",2019,"€ 699,00","SPAPDX7H","Aluminium","Male"
300492,8713568343572,"PICK-UP DELUXE HN7 65 ZWART MAT","Deze stoere Pick-Up Deluxe is voorzien van 7 versnellingen,  rollerbrakes en voordrager.
","De Sparta Pick-up is al jaren dé transportfiets. Het aluminiumframe is robuust en stabiel, maar blijft erg licht. Op de voor- en achterdrager kan je alles kwijt van sporttas tot een krat of bak. ","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500299/07500299_3bc59a07b4.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500299/07500299_01_65ffdb6bac.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/07500299/07500299_02_b2d99c1b06.jpg","07500301        ",2019,"€ 699,00","SPAPDX7H","Aluminium","Male"
300506,8713568344463,"PICK-UP DELUXE F7e SMARTH57 GRIJS-MAT NO BATT","Deze stoere, slimme Pick-Up Deluxe is Connected and Protected. 
","De Sparta Pick-up is al jaren dé transportfiets. Met de Pickup DeLuxe F7e heb je alle voordelen van de Pick-up én krijg je heerlijke ondersteuning van de voorwielmotor. Via de handige Smart-module met Vodafone verbinding ben je altijd connected & protected.","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501568/03501568_51daa93413.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501568/03501568_01_dbcdf707b7.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501568/03501568_02_3b57f57bb1.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501568/03501568_025_c5e96dc035.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501568/03501568_033_8366d31d27.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501568/03501568_051_946dc03b67.jpg","03501568        ",2019,"€ 1.699,00","SPAPF7EG","Aluminium","Male"
300507,8713568344456,"PICK-UP DELUXE F7e SMART H61 GRIJS-MAT NO BATT","Deze stoere, slimme Pick-Up Deluxe is Connected and Protected. 
","De Sparta Pick-up is al jaren dé transportfiets. Met de Pickup DeLuxe F7e heb je alle voordelen van de Pick-up én krijg je heerlijke ondersteuning van de voorwielmotor. Via de handige Smart-module met Vodafone verbinding ben je altijd connected & protected.","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501568/03501568_51daa93413.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501568/03501568_01_dbcdf707b7.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501568/03501568_02_3b57f57bb1.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501568/03501568_025_c5e96dc035.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501568/03501568_033_8366d31d27.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501568/03501568_051_946dc03b67.jpg","03501569        ",2019,"€ 1.699,00","SPAPF7EG","Aluminium","Male"
300508,8713568344425,"PICK-UP DELUXE F7e SMARTD53 ZWART-MAT NO BATT","Deze stoere, slimme Pick-Up Deluxe is Connected and Protected. 
","De Sparta Pick-up is al jaren dé transportfiets. Met de Pickup DeLuxe F7e heb je alle voordelen van de Pick-up én krijg je heerlijke ondersteuning van de voorwielmotor. Via de handige Smart-module met Vodafone verbinding ben je altijd connected & protected.","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501564/03501564_5c7b0a39df.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501564/03501564_01_faa0d1e03b.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501564/03501564_02_12a879ef83.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501564/03501564_11_ae3e75b884.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501564/03501564_13_c5345cc05e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501564/03501564_14_c790a3094e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501564/03501564_15_c888eb9b6e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501564/03501564_16_b89284a6c9.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501564/03501564_025_636364f009.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501564/03501564_033_7fec1f939a.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501564/03501564_051_c5ea765215.jpg","03501564        ",2019,"€ 1.699,00","SPAPF7EZ","Aluminium","Female"
300509,8713568344432,"PICK-UP DELUXE F7e SMARTD57 ZWART-MAT NO BATT","Deze stoere, slimme Pick-Up Deluxe is Connected and Protected. 
","De Sparta Pick-up is al jaren dé transportfiets. Met de Pickup DeLuxe F7e heb je alle voordelen van de Pick-up én krijg je heerlijke ondersteuning van de voorwielmotor. Via de handige Smart-module met Vodafone verbinding ben je altijd connected & protected.","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501564/03501564_5c7b0a39df.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501564/03501564_01_faa0d1e03b.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501564/03501564_02_12a879ef83.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501564/03501564_11_ae3e75b884.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501564/03501564_13_c5345cc05e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501564/03501564_14_c790a3094e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501564/03501564_15_c888eb9b6e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501564/03501564_16_b89284a6c9.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501564/03501564_025_636364f009.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501564/03501564_033_7fec1f939a.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501564/03501564_051_c5ea765215.jpg","03501565        ",2019,"€ 1.699,00","SPAPF7EZ","Aluminium","Female"
300510,8713568344449,"PICK-UP DELUXE F7e SMART H57 ZWART-MAT NO BATT","Deze stoere, slimme Pick-Up Deluxe is Connected and Protected. 
","De Sparta Pick-up is al jaren dé transportfiets. Met de Pickup DeLuxe F7e heb je alle voordelen van de Pick-up én krijg je heerlijke ondersteuning van de voorwielmotor. Via de handige Smart-module met Vodafone verbinding ben je altijd connected & protected.
","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501566/03501566_1f67a8ec5b.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501566/03501566_02_05cef20734.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501566/03501566_025_c6411dbbb7.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501566/03501566_033_1e342756f1.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501566/03501566_051_d3c609babd.jpg","03501566        ",2019,"€ 1.699,00","SPAPF7EZH","Aluminium","Male"
300511,8713568344470,"PICK-UP DELUXE F7e SMART H61 ZWART-MAT NO BATT","Deze stoere, slimme Pick-Up Deluxe is Connected and Protected. 
","De Sparta Pick-up is al jaren dé transportfiets. Met de Pickup DeLuxe F7e heb je alle voordelen van de Pick-up én krijg je heerlijke ondersteuning van de voorwielmotor. Via de handige Smart-module met Vodafone verbinding ben je altijd connected & protected.
","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501566/03501566_1f67a8ec5b.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501566/03501566_02_05cef20734.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501566/03501566_025_c6411dbbb7.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501566/03501566_033_1e342756f1.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03501566/03501566_051_d3c609babd.jpg","03501567        ",2019,"€ 1.699,00","SPAPF7EZH","Aluminium","Male"
301131,8713568327138,"LOEKIE BOOSTER 12"" GREEN/DARKGREEN","De Booster is een no-nonsens fietslijn zonder saai te zijn. Robuust en uitgevoerd in leuke eigentijdse kleuren. En dankzij het slot (va 18 inch) en de dubbele remmen is de Booster wel zo veilig! Met de Booster krijg je dus echt waar voor je geld!","De Booster is een no-nonsens fietslijn zonder saai te zijn. Robuust en uitgevoerd in leuke eigentijdse kleuren. En dankzij het slot (va 18 inch) en de dubbele remmen is de Booster wel zo veilig! Met de Booster krijg je dus echt waar voor je geld!","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05512208/05512208_39b9562779.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05512208/05512208_01_3ef56e56c0.jpg","05512208        ",2019,"€ 169,00","LOEBOO12","Staal","Male"
301133,8713568327244,"LOEKIE BOOSTER 18"" DARKBLUE/BLUE MATT","De Booster is een no-nonsens fietslijn zonder saai te zijn. Robuust en uitgevoerd in leuke eigentijdse kleuren. En dankzij het slot (va 18 inch) en de dubbele remmen is de Booster wel zo veilig! Met de Booster krijg je dus echt waar voor je geld!","De Booster is een no-nonsens fietslijn zonder saai te zijn. Robuust en uitgevoerd in leuke eigentijdse kleuren. En dankzij het slot (va 18 inch) en de dubbele remmen is de Booster wel zo veilig! Met de Booster krijg je dus echt waar voor je geld!","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05518208/05518208_13963c4807.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05518208/05518208_01_f01cf11c1c.jpg","05518208        ",2019,"€ 269,00","LOEBOO18","Staal","Male"
301134,8713568327282,"LOEKIE BOOSTER 20"" DARKBLUE/BLUE MATT","De Booster is een no-nonsens fietslijn zonder saai te zijn. Robuust en uitgevoerd in leuke eigentijdse kleuren. En dankzij het slot (va 18 inch) en de dubbele remmen is de Booster wel zo veilig! Met de Booster krijg je dus echt waar voor je geld!","De Booster is een no-nonsens fietslijn zonder saai te zijn. Robuust en uitgevoerd in leuke eigentijdse kleuren. En dankzij het slot (va 18 inch) en de dubbele remmen is de Booster wel zo veilig! Met de Booster krijg je dus echt waar voor je geld!","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05520210/05520210_fe0ab88337.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05520210/05520210_01_4445be387f.jpg","05520210        ",2019,"€ 299,00","LOEBOO20","Staal","Male"
301135,8713568327350,"LOEKIE BOOSTER 22"" DARKBLUE/BLUE MATT","De Booster is een no-nonsens fietslijn zonder saai te zijn. Robuust en uitgevoerd in leuke eigentijdse kleuren. En dankzij het slot (va 18 inch) en de dubbele remmen is de Booster wel zo veilig! Met de Booster krijg je dus echt waar voor je geld!","De Booster is een no-nonsens fietslijn zonder saai te zijn. Robuust en uitgevoerd in leuke eigentijdse kleuren. En dankzij het slot (va 18 inch) en de dubbele remmen is de Booster wel zo veilig! Met de Booster krijg je dus echt waar voor je geld!","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05522208/05522208_ecf34c067b.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05522208/05522208_01_c6d2aa3b32.jpg","05522208        ",2019,"€ 349,00","LOEBOO22","Staal","Male"
301136,8713568327459,"LOEKIE COUNTRY TOUR 16"" PURPLE","Deze omafiets heeft een nostalgische jasbeschermer in kleur als extra leuk detail.  De Country is er vanaf 16 inch met het kenmerkende omafiets-frame en met voorrekje op maat! Zo kunnen ook de kleinsten zich al in landelijke stijl laten zien.","Deze omafiets heeft een nostalgische jasbeschermer in kleur als extra leuk detail.  De Country is er vanaf 16 inch met het kenmerkende omafiets-frame en met voorrekje op maat! Zo kunnen ook de kleinsten zich al in landelijke stijl laten zien.","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05516531/05516531_117d7d5d56.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05516531/05516531_01_cbbe3852e9.jpg","05516531        ",2019,"€ 199,00","LOECT16","Staal","Female"
301137,8713568327510,"LOEKIE COUNTRY TOUR 20"" RN PURPLE","Deze omafiets heeft een nostalgische jasbeschermer in kleur als extra leuk detail.  De Country is er vanaf 16 inch met het kenmerkende omafiets-frame en met voorrekje op maat! Zo kunnen ook de kleinsten zich al in landelijke stijl laten zien.","Deze omafiets heeft een nostalgische jasbeschermer in kleur als extra leuk detail.  De Country is er vanaf 16 inch met het kenmerkende omafiets-frame en met voorrekje op maat! Zo kunnen ook de kleinsten zich al in landelijke stijl laten zien.","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05520531/05520531_16c050304d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05520531/05520531_01_f7072e93fe.jpg","05520531        ",2019,"€ 339,00","LOECT20","Staal","Female"
301139,8713568327169,"LOOPFIETS SNAKE 12"" BLUE/WHITE","Een stoere blauwe loopfiets om de buurt mee te verkennen! De rode velgen en ‘whitewall’ banden geven een sportief tintje aan de loopfiets.","Een stoere blauwe loopfiets om de buurt mee te verkennen! De rode velgen en ‘whitewall’ banden geven een sportief tintje aan de loopfiets.","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05512610/05512610_9d7940b604.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05512610/05512610_01_2e8eedfebc.jpg","05512610        ",2019,"€ 99,00","LOELOO12A","Aluminium","Male"
301141,8713568327176,"LOEKIE PRINSES LOOPFIETS 12"" PINK-MAT","Met deze loopfiets beging iedere evenwichtsoefening in stijl! Zachtroze frame met bijpassende creme kleuren zadel, banden en handvaten.","Met deze loopfiets beging iedere evenwichtsoefening in stijl! Zachtroze frame met bijpassende creme kleuren zadel, banden en handvaten.","Sparta","https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05512615/05512615_b2ee77d53a.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Loekie/05512615/05512615_01_7e14bb665e.jpg","05512615        ",2019,"€ 99,00","LOELOO12C","Aluminium","Female"
