PIM.ID,EAN,Articlenumber,External.Title,modeljaar,consumentenadviesprijs,Model.Number,Type.frame.DST,framemateriaal,brand,tl_item.ASSETS.0,Short.description
304957,8713568369749,3500834,R5TE SMART D48 SEABLUE NO BATT T385,2019,"€ 2.099,00",SPAR5TED,Dames,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500835/03500835_dee54c66fd.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500835/03500835_01_9c47d511dd.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500835/03500835_025_33944f621d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500835/03500835_031_e6cabf314d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500835/03500835_053_7aae86a04c.jpg","Sportieve Smart e-bike met achterwielmotor, geintegreerde versnellingen en kettingaandrijving."
304958,8713568369732,3500835,R5TE SMART D53 SEABLUE NO BATT T385,2019,"€ 2.099,00",SPAR5TED,Dames,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500835/03500835_dee54c66fd.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500835/03500835_01_9c47d511dd.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500835/03500835_025_33944f621d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500835/03500835_031_e6cabf314d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500835/03500835_053_7aae86a04c.jpg","Sportieve Smart e-bike met achterwielmotor, geintegreerde versnellingen en kettingaandrijving."
304959,8713568369756,3500836,R5TE SMART D57 SEABLUE NO BATT T385,2019,"€ 2.099,00",SPAR5TED,Dames,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500835/03500835_dee54c66fd.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500835/03500835_01_9c47d511dd.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500835/03500835_025_33944f621d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500835/03500835_031_e6cabf314d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500835/03500835_053_7aae86a04c.jpg","Sportieve Smart e-bike met achterwielmotor, geintegreerde versnellingen en kettingaandrijving."
304960,8713568369763,3500837,R5TE SMART D61 SEABLUE NO BATT T385,2019,"€ 2.099,00",SPAR5TED,Dames,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500835/03500835_dee54c66fd.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500835/03500835_01_9c47d511dd.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500835/03500835_025_33944f621d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500835/03500835_031_e6cabf314d.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500835/03500835_053_7aae86a04c.jpg","Sportieve Smart e-bike met achterwielmotor, geintegreerde versnellingen en kettingaandrijving."
304961,8713568369817,3500842,R5TE SMART D48 GRIJS NO BATT T385,2019,"€ 2.099,00",SPAR5TEDG,Dames,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500843/03500843_888fb32f3c.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500843/03500843_01_67a12d87e1.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500843/03500843_025_48f17b66ac.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500843/03500843_031_927388b825.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500843/03500843_053_b0b371cbe6.jpg","Sportieve Smart e-bike met achterwielmotor, geintegreerde versnellingen en kettingaandrijving."
304962,8713568369824,3500843,R5TE SMART D53 GRIJS NO BATT T385,2019,"€ 2.099,00",SPAR5TEDG,Dames,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500843/03500843_888fb32f3c.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500843/03500843_01_67a12d87e1.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500843/03500843_025_48f17b66ac.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500843/03500843_031_927388b825.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500843/03500843_053_b0b371cbe6.jpg","Sportieve Smart e-bike met achterwielmotor, geintegreerde versnellingen en kettingaandrijving."
304963,8713568369831,3500844,R5TE SMART D57 GRIJS NO BATT T385,2019,"€ 2.099,00",SPAR5TEDG,Dames,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500843/03500843_888fb32f3c.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500843/03500843_01_67a12d87e1.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500843/03500843_025_48f17b66ac.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500843/03500843_031_927388b825.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500843/03500843_053_b0b371cbe6.jpg","Sportieve Smart e-bike met achterwielmotor, geintegreerde versnellingen en kettingaandrijving."
304964,8713568369848,3500845,R5TE SMART D61 GRIJS NO BATT T385,2019,"€ 2.099,00",SPAR5TEDG,Dames,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500843/03500843_888fb32f3c.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500843/03500843_01_67a12d87e1.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500843/03500843_025_48f17b66ac.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500843/03500843_031_927388b825.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500843/03500843_053_b0b371cbe6.jpg","Sportieve Smart e-bike met achterwielmotor, geintegreerde versnellingen en kettingaandrijving."
304965,8713568369770,3500838,R5TE SMART H53 SEABLUE NO BATT T385,2019,"€ 2.099,00",SPAR5TEH,Heren,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500839/03500839_5936272212.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500839/03500839_01_b11cd6561e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500839/03500839_025_14e347160c.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500839/03500839_031_8604e5423f.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500839/03500839_053_09657db27d.jpg","Sportieve Smart e-bike met achterwielmotor, geintegreerde versnellingen en kettingaandrijving."
304966,8713568369787,3500839,R5TE SMART H57 SEABLUE NO BATT T385,2019,"€ 2.099,00",SPAR5TEH,Heren,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500839/03500839_5936272212.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500839/03500839_01_b11cd6561e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500839/03500839_025_14e347160c.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500839/03500839_031_8604e5423f.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500839/03500839_053_09657db27d.jpg","Sportieve Smart e-bike met achterwielmotor, geintegreerde versnellingen en kettingaandrijving."
304967,8713568369794,3500840,R5TE SMART H61 SEABLUE NO BATT T385,2019,"€ 2.099,00",SPAR5TEH,Heren,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500839/03500839_5936272212.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500839/03500839_01_b11cd6561e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500839/03500839_025_14e347160c.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500839/03500839_031_8604e5423f.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500839/03500839_053_09657db27d.jpg","Sportieve Smart e-bike met achterwielmotor, geintegreerde versnellingen en kettingaandrijving."
304968,8713568369800,3500841,R5TE SMART H65 SEABLUE NO BATT T385,2019,"€ 2.099,00",SPAR5TEH,Heren,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500839/03500839_5936272212.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500839/03500839_01_b11cd6561e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500839/03500839_025_14e347160c.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500839/03500839_031_8604e5423f.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500839/03500839_053_09657db27d.jpg","Sportieve Smart e-bike met achterwielmotor, geintegreerde versnellingen en kettingaandrijving."
304969,8713568369855,3500846,R5TE SMART H53 GRIJS NO BATT T385,2019,"€ 2.099,00",SPAR5TEHG,Heren,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500847/03500847_9106184532.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500847/03500847_01_ccc8796fb3.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500847/03500847_025_53ee4524ec.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500847/03500847_031_fa7dca10f2.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500847/03500847_053_d31617ecba.jpg","Sportieve Smart e-bike met achterwielmotor, geintegreerde versnellingen en kettingaandrijving."
304970,8713568369862,3500847,R5TE SMART H57 GRIJS NO BATT T385,2019,"€ 2.099,00",SPAR5TEHG,Heren,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500847/03500847_9106184532.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500847/03500847_01_ccc8796fb3.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500847/03500847_025_53ee4524ec.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500847/03500847_031_fa7dca10f2.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500847/03500847_053_d31617ecba.jpg","Sportieve Smart e-bike met achterwielmotor, geintegreerde versnellingen en kettingaandrijving."
304971,8713568369879,3500848,R5TE SMART H61 GRIJS NO BATT T385,2019,"€ 2.099,00",SPAR5TEHG,Heren,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500847/03500847_9106184532.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500847/03500847_01_ccc8796fb3.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500847/03500847_025_53ee4524ec.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500847/03500847_031_fa7dca10f2.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500847/03500847_053_d31617ecba.jpg","Sportieve Smart e-bike met achterwielmotor, geintegreerde versnellingen en kettingaandrijving."
304972,8713568369886,3500849,R5TE SMART H65 GRIJS NO BATT T385,2019,"€ 2.099,00",SPAR5TEHG,Heren,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500847/03500847_9106184532.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500847/03500847_01_ccc8796fb3.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500847/03500847_025_53ee4524ec.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500847/03500847_031_fa7dca10f2.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/03500847/03500847_053_d31617ecba.jpg","Sportieve Smart e-bike met achterwielmotor, geintegreerde versnellingen en kettingaandrijving."
370772,8713568389259,BE101217        ,FUZE E-GO ACT+ X48 ZWART-MAT NO BATT,2019,"€ 2.449,00",BAFADZ,Lage instap,Aluminium,Batavus,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE101218/BE101218_08e99c7a1c.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE101218/BE101218_1_2a7558fa20.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE101218/BE101218_2_7af9078914.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE101218/BE101218_3_c39df65872.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE101218/BE101218_4_2fe411d1bb.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE101218/BE101218_5_9afb04c709.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE101218/BE101218_6_f000bce085.jpg","Sportieve e-bike met derailleur en tien versnellingen. Ideaal voor lange fietstochten
"
370773,8713568389266,BE101218        ,FUZE E-GO ACT+ X53 ZWART-MAT NO BATT,2019,"€ 2.449,00",BAFADZ,Lage instap,Aluminium,Batavus,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE101218/BE101218_08e99c7a1c.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE101218/BE101218_1_2a7558fa20.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE101218/BE101218_2_7af9078914.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE101218/BE101218_3_c39df65872.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE101218/BE101218_4_2fe411d1bb.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE101218/BE101218_5_9afb04c709.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE101218/BE101218_6_f000bce085.jpg","Sportieve e-bike met derailleur en tien versnellingen. Ideaal voor lange fietstochten
"
370774,8713568389273,BE101219        ,FUZE E-GO ACT+ X57 ZWART-MAT NO BATT,2019,"€ 2.449,00",BAFADZ,Lage instap,Aluminium,Batavus,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE101218/BE101218_08e99c7a1c.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE101218/BE101218_1_2a7558fa20.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE101218/BE101218_2_7af9078914.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE101218/BE101218_3_c39df65872.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE101218/BE101218_4_2fe411d1bb.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE101218/BE101218_5_9afb04c709.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE101218/BE101218_6_f000bce085.jpg","Sportieve e-bike met derailleur en tien versnellingen. Ideaal voor lange fietstochten
"
370775,8713568389280,BE500640        ,FUZE E-GO ACT+ H53 ZWART-MAT NO BATT,2019,"€ 2.449,00",BAFAHZ,Heren,Aluminium,Batavus,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE500641/BE500641_1c5e3d85e1.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE500641/BE500641_2_5369787d55.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE500641/BE500641_3_2fa69b7143.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE500641/BE500641_4_f5a81a6541.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE500641/BE500641_5_fa3fbaba18.jpg","Sportieve e-bike met derailleur en tien versnellingen. Ideaal voor lange fietstochten
"
370776,8713568389297,BE500641        ,FUZE E-GO ACT+ H57 ZWART-MAT NO BATT,2019,"€ 2.449,00",BAFAHZ,Heren,Aluminium,Batavus,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE500641/BE500641_1c5e3d85e1.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE500641/BE500641_2_5369787d55.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE500641/BE500641_3_2fa69b7143.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE500641/BE500641_4_f5a81a6541.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE500641/BE500641_5_fa3fbaba18.jpg","Sportieve e-bike met derailleur en tien versnellingen. Ideaal voor lange fietstochten
"
370777,8713568389303,BE500642        ,FUZE E-GO ACT+ H61 ZWART-MAT NO BATT,2019,"€ 2.449,00",BAFAHZ,Heren,Aluminium,Batavus,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE500641/BE500641_1c5e3d85e1.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE500641/BE500641_2_5369787d55.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE500641/BE500641_3_2fa69b7143.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE500641/BE500641_4_f5a81a6541.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Batavus/BE500641/BE500641_5_fa3fbaba18.jpg","Sportieve e-bike met derailleur en tien versnellingen. Ideaal voor lange fietstochten
"
328936,8713568363495,4501240,M8Ti SMART LTD D48 BLAUW 500Wh,2019,"€ 2.799,00",SPAM8TI,Dames,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501241/04501241_7b34df2e3e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501241/04501241_01_fe14151e62.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501241/04501241_02_c96de66b32.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501241/04501241_026_6e0d1521ac.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501241/04501241_038_b196c8592a.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501241/04501241_053_d47a431e8c.jpg",Optimale stabiliteit door uitneembare accu en middenmotor
328937,8713568363501,4501241,M8Ti SMART LTD D53 BLAUW 500Wh,2019,"€ 2.799,00",SPAM8TI,Dames,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501241/04501241_7b34df2e3e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501241/04501241_01_fe14151e62.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501241/04501241_02_c96de66b32.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501241/04501241_026_6e0d1521ac.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501241/04501241_038_b196c8592a.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501241/04501241_053_d47a431e8c.jpg",Optimale stabiliteit door uitneembare accu en middenmotor
328938,8713568363518,4501242,M8Ti SMART LTD D57 BLAUW 500Wh,2019,"€ 2.799,00",SPAM8TI,Dames,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501241/04501241_7b34df2e3e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501241/04501241_01_fe14151e62.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501241/04501241_02_c96de66b32.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501241/04501241_026_6e0d1521ac.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501241/04501241_038_b196c8592a.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501241/04501241_053_d47a431e8c.jpg",Optimale stabiliteit door uitneembare accu en middenmotor
328939,8713568363525,4501243,M8Ti SMART LTD D61 BLAUW 500Wh,2019,"€ 2.799,00",SPAM8TI,Dames,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501241/04501241_7b34df2e3e.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501241/04501241_01_fe14151e62.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501241/04501241_02_c96de66b32.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501241/04501241_026_6e0d1521ac.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501241/04501241_038_b196c8592a.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501241/04501241_053_d47a431e8c.jpg",Optimale stabiliteit door uitneembare accu en middenmotor
328940,8713568363570,4501248,M8Ti SMART LTD D48 ROOD-MAT 500Wh,2019,"€ 2.799,00",SPAM8TID,Dames,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501249/04501249_7947246c70.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501249/04501249_01_83b2f55428.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501249/04501249_02_480527a639.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501249/04501249_026_c519dd78c9.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501249/04501249_038_a5f156f1d5.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501249/04501249_053_c1c7799491.jpg",Optimale stabiliteit door uitneembare accu en middenmotor
328941,8713568363587,4501249,M8Ti SMART LTD D53 ROOD-MAT 500Wh,2019,"€ 2.799,00",SPAM8TID,Dames,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501249/04501249_7947246c70.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501249/04501249_01_83b2f55428.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501249/04501249_02_480527a639.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501249/04501249_026_c519dd78c9.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501249/04501249_038_a5f156f1d5.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501249/04501249_053_c1c7799491.jpg",Optimale stabiliteit door uitneembare accu en middenmotor
328942,8713568363594,4501250,M8Ti SMART LTD D57 ROOD-MAT 500Wh,2019,"€ 2.799,00",SPAM8TID,Dames,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501249/04501249_7947246c70.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501249/04501249_01_83b2f55428.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501249/04501249_02_480527a639.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501249/04501249_026_c519dd78c9.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501249/04501249_038_a5f156f1d5.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501249/04501249_053_c1c7799491.jpg",Optimale stabiliteit door uitneembare accu en middenmotor
328943,8713568363648,4501251,M8Ti SMART LTD D61 ROOD-MAT 500Wh,2019,"€ 2.799,00",SPAM8TID,Dames,Aluminium,Sparta,"https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501249/04501249_7947246c70.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501249/04501249_01_83b2f55428.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501249/04501249_02_480527a639.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501249/04501249_026_c519dd78c9.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501249/04501249_038_a5f156f1d5.jpg,https://d16g7kdkojt4va.cloudfront.net/ACCELL_NL/Bicycles/Sparta/04501249/04501249_053_c1c7799491.jpg",Optimale stabiliteit door uitneembare accu en middenmotor
